,Ano,Delegacia,Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
934,2016,06 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,13,17,15,12,14,14,6,11,8,12,16,15,153
935,2016,06 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,12,15,17,18,19,14,7,14,9,16,8,11,160
936,2016,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,1,0,2,1,0,1,3,1,0,1,0,10
937,2016,07 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,4,5,6,7,3,4,8,7,11,11,11,11,88
938,2016,07 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,0,0,0,0,1,0,1,0,0,3
939,2016,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,0,1,1,1,0,1,2,0,0,0,0,7
940,2016,07 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,0,2,2,0,0,2,3,0,0,0,0,10
941,2016,07 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,4,8,10,6,7,2,9,10,9,10,14,9,98
942,2016,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,1,0,0,0,0,10,0,0,1,1,14
943,2016,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,2,0,1,0,0,0,1,1,0,5
944,2016,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,5,8,14,8,7,3,9,10,14,10,21,13,122
945,2016,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,2,1,7,6,4,2,2,2,1,2,1,32
946,2016,07 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,6,10,11,13,13,6,11,12,11,11,16,10,130
947,2016,07 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,13,8,11,17,16,13,20,11,12,15,8,9,153
948,2016,07 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,6,16,17,16,31,26,14,19,28,15,20,35,243
949,2016,DDM - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
950,2016,DDM - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
951,2016,DDM - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
952,2016,DDM - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
953,2016,DDM - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,2,0,0,0,0,0,0,0,4,1,1,0,8
954,2016,DDM - Piracicaba,Nº DE FLAGRANTES LAVRADOS,13,21,14,6,12,5,23,9,3,15,10,14,145
955,2016,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,1,1,0,0,0,0,0,0,0,0,0,3
956,2016,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
957,2016,DDM - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,13,21,14,6,12,5,23,9,3,16,10,14,146
958,2016,DDM - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,4,0,1,2,2,1,0,0,0,1,1,15
959,2016,DDM - Piracicaba,Nº DE PRISÕES EFETUADAS,16,25,14,7,14,7,24,9,3,15,11,15,160
960,2016,DDM - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,1,0,0,0,0,0,0,0,0,0,0,0,1
961,2016,DDM - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,119,88,40,10,73,57,40,70,105,104,94,92,892
962,2016,DIG - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2016,DIG - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
964,2016,DIG - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
965,2016,DIG - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
966,2016,DIG - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,1,1,12,2,6,1,1,6,2,3,2,38
967,2016,DIG - Piracicaba,Nº DE FLAGRANTES LAVRADOS,0,3,3,3,1,1,2,1,1,3,1,4,23
968,2016,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,2,0,0,0,0,0,0,0,0,0,2
969,2016,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,0,0,0,0,0,0,11,0,0,0,0,13
970,2016,DIG - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,5,3,3,1,2,2,1,1,3,2,4,27
971,2016,DIG - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,16,18,14,14,17,11,10,0,9,8,3,5,125
972,2016,DIG - Piracicaba,Nº DE PRISÕES EFETUADAS,18,23,19,17,18,13,12,12,10,11,5,9,167
973,2016,DIG - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,4,1,6,2,4,4,0,0,6,0,2,29
974,2016,DIG - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,5,8,4,10,10,8,7,6,3,4,5,7,77
975,2016,DISE - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
976,2016,DISE - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2016,DISE - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
978,2016,DISE - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
979,2016,DISE - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,3,1,2,7,1,1,7,1,1,1,0,25
980,2016,DISE - Piracicaba,Nº DE FLAGRANTES LAVRADOS,22,31,20,28,16,26,35,33,24,21,27,33,316
981,2016,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,3,2,4,2,8,2,5,0,2,6,3,38
982,2016,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
983,2016,DISE - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,26,33,21,28,17,30,41,42,27,23,30,40,358
984,2016,DISE - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,1,0,0,0,0,0,0,0,1,2
985,2016,DISE - Piracicaba,Nº DE PRISÕES EFETUADAS,27,36,23,33,19,38,43,47,27,25,36,44,398
986,2016,DISE - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
987,2016,DISE - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,23,33,23,28,16,33,38,36,26,24,30,35,345
988,2016,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
989,2016,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
990,2016,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
991,2016,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
992,2016,OUTRAS ESPECIALIZADAS,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0
993,2016,OUTRAS ESPECIALIZADAS,Nº DE FLAGRANTES LAVRADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
994,2016,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
995,2016,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
996,2016,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
997,2016,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
998,2016,OUTRAS ESPECIALIZADAS,Nº DE PRISÕES EFETUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0
999,2016,OUTRAS ESPECIALIZADAS,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,2016,OUTRAS ESPECIALIZADAS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,2017,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,1,0,0,2,0,1,0,0,4
1002,2017,01 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3,2,4,2,1,4,1,2,1,5,2,1,28
1003,2017,01 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,1,0,0,0,0,0,0,0,0,1
1004,2017,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,1,0,0,0,0,0,0,0,0,2
1005,2017,01 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,1,0,0,1
1006,2017,01 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,6,4,9,3,5,7,6,4,4,6,5,4,63
1007,2017,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,4,0,3,3,3,0,1,0,0,0,0,0,14
1008,2017,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,1,1,0,0,0,0,2
1009,2017,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,10,5,11,4,6,7,7,4,4,6,7,4,75
1010,2017,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,6,5,4,5,3,5,7,5,6,4,0,52
1011,2017,01 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,9,10,14,8,14,10,11,12,9,12,9,4,122
1012,2017,01 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,4,3,3,3,1,2,2,0,0,1,2,4,25
1013,2017,01 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,13,18,32,10,17,25,13,21,12,15,20,18,214
1014,2017,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,1,2,1,0,0,6,1,0,0,0,1,12
1015,2017,02 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,14,5,15,6,9,7,5,6,9,13,7,6,102
1016,2017,02 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,1,0,0,0,1
1017,2017,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,1,0,0,0,0,0,0,1,1,4
1018,2017,02 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,4,1,1,2,1,1,0,0,4,6,20
1019,2017,02 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,5,7,8,5,11,8,5,2,6,5,9,81
1020,2017,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,0,2,1,0,0,0,0,0,0,1,5
1021,2017,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,2,2,0,2,1,0,2,0,0,1,1,11
1022,2017,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,11,6,8,8,7,13,9,7,4,8,5,10,96
1023,2017,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,8,10,9,8,5,7,13,12,18,10,7,110
1024,2017,02 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,13,13,17,17,13,17,15,18,15,24,15,16,193
1025,2017,02 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,21,23,17,23,5,11,12,17,8,8,7,13,165
1026,2017,02 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,17,18,30,8,22,15,14,21,10,22,11,20,208
1027,2017,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,1,0,1,2,1,0,1,2,0,0,0,8
1028,2017,03 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,17,9,18,22,12,9,14,8,12,12,17,10,160
1029,2017,03 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,1,0,0,0,0,0,0,0,0,0,1
1030,2017,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,0,0,1,0,1,0,0,0,1,2,2,8
1031,2017,03 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,0,0,1,1,1,0,0,0,1,2,2,9
1032,2017,03 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,4,2,7,10,3,5,5,5,2,8,7,8,66
1033,2017,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,1,1,0,1,0,0,0,1,0,0,0,4
1034,2017,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,1,2,5,4,1,1,3,2,1,1,1,22
1035,2017,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,4,2,9,14,4,6,5,8,2,8,7,9,78
1036,2017,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,6,11,4,9,7,8,11,9,4,10,6,90
1037,2017,03 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,9,8,18,14,12,12,13,16,11,12,17,14,156
1038,2017,03 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,19,10,23,24,13,7,8,15,9,4,10,18,160
1039,2017,03 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,11,12,15,13,36,7,15,13,9,20,18,10,179
1040,2017,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,2,2,2,3,2,1,1,2,1,1,0,0,17
1041,2017,04 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,7,12,8,12,9,2,7,11,1,11,17,23,120
1042,2017,04 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,2,4,1,4,0,1,1,2,3,1,1,20
1043,2017,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,4,1,1,0,2,0,1,3,1,1,14
1044,2017,04 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,4,1,3,0,2,3,1,3,4,4,25
1045,2017,04 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,7,3,11,7,6,11,13,9,9,7,8,8,99
1046,2017,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,3,1,0,0,0,1,0,0,0,0,1,6
1047,2017,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,1,1,3,2,2,1,2,0,2,1,0,15
1048,2017,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,3,13,8,9,16,14,9,11,9,10,10,119
1049,2017,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,9,5,9,4,13,8,4,8,4,4,10,4,82
1050,2017,04 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,16,8,22,12,22,24,18,17,15,13,20,14,201
1051,2017,04 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,15,14,18,9,16,10,10,6,9,7,4,2,120
1052,2017,04 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,36,28,13,9,8,51,15,23,41,36,36,29,325
1053,2017,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,2,2,2,2,1,0,3,1,2,2,0,17
1054,2017,05 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,18,9,9,21,14,17,5,10,7,11,7,8,136
1055,2017,05 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,0,0,0,0,0,0,0,0,0,1
1056,2017,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,2,1,2,1,0,0,0,1,0,0,7
1057,2017,05 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,0,0,2,1,2,0,1,0,2,0,0,9
1058,2017,05 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,9,4,3,7,10,14,2,5,5,7,4,3,73
1059,2017,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,0,2,0,1,3,0,0,0,0,0,0,7
1060,2017,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,1,1,3,1,2,0,4,2,0,1,0,17
1061,2017,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,12,5,3,9,12,17,2,9,5,9,7,3,93
1062,2017,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,3,6,6,4,8,8,8,4,5,6,7,68
1063,2017,05 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,15,9,12,16,15,25,10,17,11,12,11,10,163
1064,2017,05 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,8,9,9,8,2,8,2,4,4,7,2,7,70
1065,2017,05 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,18,11,12,16,25,32,19,16,13,15,15,8,200
1066,2017,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,0,1,0,0,0,1,2,0,1,1,1,8
1067,2017,06 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,5,7,8,3,5,5,10,16,9,11,12,10,101
1068,2017,06 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1069,2017,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,1,0,0,1,1,0,0,1,4
1070,2017,06 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,1,0,0,2,2,0,0,1,6
1071,2017,06 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,7,6,5,10,7,9,5,7,10,5,6,8,85
1072,2017,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,1,0,0,0,0,0,0,0,0,0,1,3
1073,2017,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,2,3,0,0,2,2,0,0,1,0,0,12
1074,2017,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,8,7,5,12,7,10,6,10,11,5,6,8,95
1075,2017,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,4,1,5,6,3,5,5,4,6,4,2,48
1076,2017,06 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,10,10,6,15,13,12,10,12,14,11,10,10,133
1077,2017,06 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,11,17,14,15,23,11,9,12,8,6,10,11,147
1078,2017,06 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,12,7,9,11,12,15,7,23,19,19,11,12,157
1079,2017,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,1,1,1,0,0,0,1,1,0,1,0,6
1080,2017,07 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1,7,10,5,8,10,5,8,2,10,2,6,74
1081,2017,07 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1082,2017,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,2,1,0,0,0,2,0,0,0,2,1,1,9
1083,2017,07 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,5,1,1,7,1,7,0,1,0,4,0,2,29
1084,2017,07 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,6,8,12,8,12,5,9,10,5,9,3,4,91
1085,2017,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,0,0,0,1,0,0,0,0,0,0,0,2
1086,2017,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,1,2,1,0,0,0,1,1,1,0,0,9
1087,2017,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,11,13,14,13,5,15,13,6,15,3,6,121
1088,2017,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,3,6,1,6,4,2,2,5,7,4,9,54
1089,2017,07 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,12,11,18,14,18,9,11,12,10,16,7,15,153
1090,2017,07 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,13,11,10,7,6,10,13,9,4,7,5,13,108
1091,2017,07 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,11,13,48,15,24,18,14,24,13,35,15,33,263
1092,2017,DDM - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,2017,DDM - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2017,DDM - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1095,2017,DDM - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,2017,DDM - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,2,0,3,0,0,0,0,0,2,1,0,8
1097,2017,DDM - Piracicaba,Nº DE FLAGRANTES LAVRADOS,12,8,15,20,8,5,7,7,6,11,10,11,120
1098,2017,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,1,0,0,0,0,0,1
1099,2017,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,1,0,0,0,0,0,0,0,0,1
1100,2017,DDM - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,12,8,15,20,8,5,7,7,6,11,11,11,121
1101,2017,DDM - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,1,1,2,0,0,0,0,0,0,0,0,6
1102,2017,DDM - Piracicaba,Nº DE PRISÕES EFETUADAS,14,9,16,22,8,5,7,7,6,11,10,11,126
1103,2017,DDM - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,2017,DDM - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,50,96,85,116,106,74,56,97,89,107,77,52,1005
1105,2017,DIG - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,2017,DIG - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,2017,DIG - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1108,2017,DIG - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,2017,DIG - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,2,0,3,0,2,0,1,0,0,4,2,0,14
1110,2017,DIG - Piracicaba,Nº DE FLAGRANTES LAVRADOS,0,0,7,2,3,4,2,3,2,3,7,2,35
1111,2017,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2017,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,1,3,0,1,0,0,1,1,0,7
1113,2017,DIG - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,12,2,3,6,2,6,2,4,8,2,47
1114,2017,DIG - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,9,14,16,13,19,24,12,26,8,16,4,163
1115,2017,DIG - Piracicaba,Nº DE PRISÕES EFETUADAS,2,9,26,19,19,25,27,18,28,13,25,6,217
1116,2017,DIG - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,3,0,1,0,1,2,1,0,3,0,11
1117,2017,DIG - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,2,0,10,4,6,6,9,10,3,7,18,2,77
1118,2017,DISE - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,2017,DISE - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,2017,DISE - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1121,2017,DISE - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,2017,DISE - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,3,0,0,0,1,0,1,0,1,0,2,9
1123,2017,DISE - Piracicaba,Nº DE FLAGRANTES LAVRADOS,20,30,40,32,27,24,24,27,20,38,38,39,359
1124,2017,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,25,3,3,9,1,1,1,0,1,4,2,1,51
1125,2017,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,2,0,0,0,0,0,0,0,0,1,0,0,3
1126,2017,DISE - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,34,54,36,35,26,33,34,27,39,45,47,410
1127,2017,DISE - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,1,0,2,0,0,0,0,0,0,3
1128,2017,DISE - Piracicaba,Nº DE PRISÕES EFETUADAS,27,37,57,46,36,29,34,34,28,44,47,48,467
